,month,name,latitude,longitude,count,rank
34,4,Pershing Square North,40.751873,-73.977706,3286,5
35,4,Lafayette St & E 8 St,40.73028666,-73.9907647,3204,6
36,4,West St & Chambers St,40.71754834,-74.01322069,3022,7
37,4,E 17 St & Broadway,40.73704984,-73.99009296,2913,8
38,4,W 41 St & 8 Ave,40.75640548,-73.9900262,2806,9
39,4,W 21 St & 6 Ave,40.74173969,-73.99415556,2804,10
40,7,8 Ave & W 31 St,40.75096734871598,-73.99444207549095,7590,1
41,7,Pershing Square North,40.751873,-73.977706,6676,2
42,7,Pershing Square North,40.751873,-73.977706,5776,3
43,7,West St & Chambers St,40.71754834,-74.01322069,5749,4
44,7,E 17 St & Broadway,40.73704984,-73.99009296,5461,5
45,7,West St & Chambers St,40.71754834,-74.01322069,5367,6
46,7,Lafayette St & E 8 St,40.73028666,-73.9907647,4819,7
47,7,W 21 St & 6 Ave,40.74173969,-73.99415556,4744,8
48,7,E 17 St & Broadway,40.73704984,-73.99009296,4495,9
49,7,W 41 St & 8 Ave,40.75640548,-73.9900262,4404,10
50,1,W 41 St & 8 Ave,40.75640548,-73.9900262,2162,1
51,1,8 Ave & W 31 St,40.75044999,-73.99481051,2125,2
52,1,W 33 St & 7 Ave,40.75019995,-73.99093085,1906,3
53,1,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,1716,4
54,1,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,1615,5
55,1,Lafayette St & E 8 St,40.73028666,-73.9907647,1579,6
56,1,W 31 St & 7 Ave,40.749156,-73.9916,1561,7
57,1,W 21 St & 6 Ave,40.74173969,-73.99415556,1406,8
58,1,E 17 St & Broadway,40.73704984,-73.99009296,1322,9
59,1,Pershing Square North,40.751873,-73.977706,1306,10
60,9,8 Ave & W 31 St,40.75096734871598,-73.99444207549095,7835,1
61,9,Pershing Square North,40.751873,-73.977706,7474,2
62,9,Pershing Square North,40.751873,-73.977706,6239,3
63,9,West St & Chambers St,40.71754834,-74.01322069,5858,4
64,9,E 17 St & Broadway,40.73704984,-73.99009296,5641,5
65,9,West St & Chambers St,40.71754834,-74.01322069,5362,6
66,9,Lafayette St & E 8 St,40.73028666,-73.9907647,5356,7
67,9,W 21 St & 6 Ave,40.74173969,-73.99415556,5320,8
68,9,W 41 St & 8 Ave,40.75640548,-73.9900262,5098,9
69,9,Lafayette St & E 8 St,40.73028666,-73.9907647,4868,10
70,6,8 Ave & W 31 St,40.75096735,-73.99444208,6697,1
71,6,Pershing Square North,40.751873,-73.977706,5748,2
72,6,Pershing Square North,40.751873,-73.977706,5529,3
73,6,E 17 St & Broadway,40.73704984,-73.99009296,4908,4
74,6,West St & Chambers St,40.71754834,-74.01322069,4713,5
75,6,Lafayette St & E 8 St,40.73028666,-73.9907647,4587,6
76,6,West St & Chambers St,40.71754834,-74.01322069,4369,7
77,6,W 21 St & 6 Ave,40.74173969,-73.99415556,4270,8
78,6,W 41 St & 8 Ave,40.75640548,-73.9900262,4034,9
79,6,E 17 St & Broadway,40.73704984,-73.99009296,4033,10
80,2,W 41 St & 8 Ave,40.75640548,-73.9900262,1796,1
81,2,W 33 St & 7 Ave,40.75019995,-73.99093085,1559,2
82,2,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,1290,3
83,2,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,1239,4
84,2,8 Ave & W 31 St,40.75044999,-73.99481051,1212,5
85,2,W 31 St & 7 Ave,40.749156,-73.9916,1166,6
86,2,8 Ave & W 33 St,40.751551,-73.993934,1125,7
87,2,Lafayette St & E 8 St,40.73028666,-73.9907647,1078,8
88,2,W 21 St & 6 Ave,40.74173969,-73.99415556,1053,9
89,2,E 17 St & Broadway,40.73704984,-73.99009296,997,10
90,10,W 21 St & 6 Ave,40.74173969,-73.99415556,5190,1
91,10,Pershing Square North,40.751873,-73.977706,5186,2
92,10,Lafayette St & E 8 St,40.73028666,-73.9907647,5185,3
93,10,E 17 St & Broadway,40.73704984,-73.99009296,4955,4
94,10,Lafayette St & E 8 St,40.73028666,-73.9907647,4729,5
95,10,W 41 St & 8 Ave,40.75640548,-73.9900262,4629,6
96,10,Pershing Square North,40.751873,-73.977706,4570,7
97,10,West St & Chambers St,40.71754834,-74.01322069,4381,8
98,10,W 21 St & 6 Ave,40.74173969,-73.99415556,4359,9
99,10,Broadway & E 14 St,40.73454567,-73.99074142,4279,10
100,12,Pershing Square North,40.751873,-73.977706,4067,1
101,12,Pershing Square North,40.751873,-73.977706,3973,2
102,12,W 21 St & 6 Ave,40.74173969,-73.99415556,3165,3
103,12,Lafayette St & E 8 St,40.73028666,-73.9907647,3148,4
104,12,E 17 St & Broadway,40.73704984,-73.99009296,2940,5
105,12,W 41 St & 8 Ave,40.75640548,-73.9900262,2908,6
106,12,Broadway & E 14 St,40.73454567,-73.99074142,2880,7
107,12,Lafayette St & E 8 St,40.73028666,-73.9907647,2813,8
108,12,Broadway & E 22 St,40.7403432,-73.98955109,2714,9
109,12,8 Ave & W 33 St,40.751551,-73.993934,2634,10
110,5,8 Ave & W 31 St,40.75096734871598,-73.99444207549095,6608,1
111,5,Pershing Square North,40.751873,-73.977706,5815,2
112,5,Pershing Square North,40.751873,-73.977706,5433,3
113,5,West St & Chambers St,40.71754834,-74.01322069,5309,4
114,5,E 17 St & Broadway,40.73704984,-73.99009296,5082,5
115,5,West St & Chambers St,40.71754834,-74.01322069,4981,6
116,5,W 21 St & 6 Ave,40.74173969,-73.99415556,4640,7
117,5,Lafayette St & E 8 St,40.73028666,-73.9907647,4588,8
118,5,E 17 St & Broadway,40.73704984,-73.99009296,4364,9
119,5,Broadway & W 60 St,40.76915505,-73.98191841,4297,10
