,month,name,latitude,longitude,count,rank
29,5,W 4 St & 7 Ave S,40.73401143,-74.00293877,1468,10
30,5,Cleveland Pl & Spring St,40.7218158,-73.99720307,1468,10
31,8,Lafayette St & E 8 St,40.73028666,-73.9907647,2419,1
32,8,E 7 St & Avenue A,40.72621788,-73.98379855,2407,2
33,8,West St & Chambers St,40.71754834,-74.01322069,2083,3
34,8,E 17 St & Broadway,40.73704984,-73.99009296,2079,4
35,8,University Pl & E 14 St,40.73492695,-73.99200509,1967,5
36,8,Carmine St & 6 Ave,40.73038599,-74.00214988,1939,6
37,8,Lafayette St & E 8 St,40.73028666,-73.9907647,1937,7
38,8,Broadway & E 14 St,40.73454567,-73.99074142,1876,8
39,8,2 Ave & E 31 St,40.74290902,-73.97706058,1782,9
40,8,Carmine St & 6 Ave,40.73038599,-74.00214988,1764,10
41,4,Lafayette St & E 8 St,40.73028666,-73.9907647,1579,1
42,4,E 17 St & Broadway,40.73704984,-73.99009296,1491,2
43,4,Broadway & E 14 St,40.73454567,-73.99074142,1409,3
44,4,Lafayette St & E 8 St,40.73028666,-73.9907647,1268,4
45,4,W 21 St & 6 Ave,40.74173969,-73.99415556,1163,5
46,4,University Pl & E 14 St,40.73492695,-73.99200509,1116,6
47,4,Broadway & E 14 St,40.73454567,-73.99074142,1113,7
48,4,E 17 St & Broadway,40.73704984,-73.99009296,1110,8
49,4,Carmine St & 6 Ave,40.73038599,-74.00214988,1092,9
50,4,E 42 St & Vanderbilt Ave,40.752416,-73.97837,1064,10
51,7,Lafayette St & E 8 St,40.73028666,-73.9907647,2442,1
52,7,West St & Chambers St,40.71754834,-74.01322069,2308,2
53,7,E 7 St & Avenue A,40.72621788,-73.98379855,2182,3
54,7,Carmine St & 6 Ave,40.73038599,-74.00214988,2084,4
55,7,E 17 St & Broadway,40.73704984,-73.99009296,2053,5
56,7,Carmine St & 6 Ave,40.73038599,-74.00214988,2017,6
57,7,University Pl & E 14 St,40.73492695,-73.99200509,2010,7
58,7,Broadway & E 14 St,40.73454567,-73.99074142,1979,8
59,7,Lafayette St & E 8 St,40.73028666,-73.9907647,1939,9
60,7,Broadway & W 60 St,40.76915505,-73.98191841,1865,10
61,2,Lafayette St & E 8 St,40.73028666,-73.9907647,499,1
62,2,W 21 St & 6 Ave,40.74173969,-73.99415556,356,2
63,2,E 17 St & Broadway,40.73704984,-73.99009296,356,2
64,2,University Pl & E 14 St,40.73492695,-73.99200509,330,4
65,2,E 10 St & Avenue A,40.72740794,-73.98142006,303,5
66,2,Cleveland Pl & Spring St,40.7218158,-73.99720307,300,6
67,2,Broadway & E 14 St,40.73454567,-73.99074142,291,7
68,2,Pershing Square N,40.75188406,-73.97770164,289,8
69,2,E 2 St & Avenue B,40.72217444,-73.98368779,282,9
70,2,Allen St & E Houston St,40.722055,-73.989111,282,9
71,6,Lafayette St & E 8 St,40.73028666,-73.9907647,2604,1
72,6,West St & Chambers St,40.71754834,-74.01322069,2343,2
73,6,Carmine St & 6 Ave,40.73038599,-74.00214988,2171,3
74,6,Lafayette St & E 8 St,40.73028666,-73.9907647,2161,4
75,6,University Pl & E 14 St,40.73492695,-73.99200509,2107,5
76,6,West St & Chambers St,40.71754834,-74.01322069,2057,6
77,6,E 17 St & Broadway,40.73704984,-73.99009296,2041,7
78,6,Carmine St & 6 Ave,40.73038599,-74.00214988,1992,8
79,6,Christopher St & Greenwich St,40.73291553,-74.00711384,1913,9
80,6,Broadway & E 14 St,40.73454567,-73.99074142,1904,10
81,10,E 7 St & Avenue A,40.72621788,-73.98379855,2287,1
82,10,Lafayette St & E 8 St,40.73028666,-73.9907647,2195,2
83,10,University Pl & E 14 St,40.73492695,-73.99200509,1778,3
84,10,E 14 St & Avenue B,40.72938685,-73.97772429,1756,4
85,10,E 17 St & Broadway,40.73704984,-73.99009296,1739,5
86,10,Broadway & E 14 St,40.73454567,-73.99074142,1731,6
87,10,Lafayette St & E 8 St,40.73028666,-73.9907647,1722,7
88,10,Carmine St & 6 Ave,40.73038599,-74.00214988,1560,8
89,10,1 Ave & E 15 St,40.73221853,-73.98165557,1558,9
90,10,2 Ave & E 31 St,40.74290902,-73.97706058,1472,10
91,1,Lafayette St & E 8 St,40.73028666,-73.9907647,586,1
92,1,E 17 St & Broadway,40.73704984,-73.99009296,493,2
93,1,Broadway & E 14 St,40.73454567,-73.99074142,443,3
94,1,W 21 St & 6 Ave,40.74173969,-73.99415556,427,4
95,1,Pershing Square N,40.75188406,-73.97770164,402,5
96,1,1 Ave & E 15 St,40.73221853,-73.98165557,383,6
97,1,University Pl & E 14 St,40.73492695,-73.99200509,373,7
98,1,1 Ave & E 15 St,40.73221853,-73.98165557,359,8
99,1,E 7 St & Avenue A,40.72621788,-73.98379855,358,9
100,1,E 2 St & Avenue B,40.72217444,-73.98368779,344,10
101,11,Lafayette St & E 8 St,40.73028666,-73.9907647,1080,1
102,11,E 7 St & Avenue A,40.72621788,-73.98379855,961,2
103,11,Broadway & E 14 St,40.73454567,-73.99074142,915,3
104,11,E 14 St & Avenue B,40.72938685,-73.97772429,843,4
105,11,1 Ave & E 15 St,40.73221853,-73.98165557,838,5
106,11,University Pl & E 14 St,40.73492695,-73.99200509,805,6
107,11,E 17 St & Broadway,40.73704984,-73.99009296,758,7
108,11,E 10 St & Avenue A,40.72740794,-73.98142006,721,8
109,11,1 Ave & E 15 St,40.73221853,-73.98165557,717,9
110,11,Carmine St & 6 Ave,40.73038599,-74.00214988,715,10
111,9,E 7 St & Avenue A,40.72621788,-73.98379855,2702,1
112,9,Lafayette St & E 8 St,40.73028666,-73.9907647,2507,2
113,9,Carmine St & 6 Ave,40.73038599,-74.00214988,2006,3
114,9,University Pl & E 14 St,40.73492695,-73.99200509,2001,4
115,9,E 17 St & Broadway,40.73704984,-73.99009296,1986,5
116,9,Lafayette St & E 8 St,40.73028666,-73.9907647,1954,6
117,9,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,1832,7
118,9,E 14 St & Avenue B,40.72938685,-73.97772429,1796,8
119,9,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,1783,9
120,9,Broadway & E 14 St,40.73454567,-73.99074142,1770,10
