,month,name,latitude,longitude,count,rank
36,3,W 21 St & 6 Ave,40.74173969,-73.99415556,3875,3
37,3,E 17 St & Broadway,40.73704984,-73.99009296,3853,4
38,3,Lafayette St & E 8 St,40.73028666,-73.9907647,3826,5
39,3,W 41 St & 8 Ave,40.75640548,-73.9900262,3803,6
40,3,Broadway & E 22 St,40.7403432,-73.98955109,3385,7
41,3,Lafayette St & E 8 St,40.73028666,-73.9907647,3336,8
42,3,W 33 St & 7 Ave,40.75019995,-73.99093085,3313,9
43,3,W 21 St & 6 Ave,40.74173969,-73.99415556,3218,10
44,6,Pershing Square North,40.751873,-73.977706,8704,1
45,6,Pershing Square North,40.751873,-73.977706,8339,2
46,6,Broadway & E 22 St,40.7403432,-73.98955109,7412,3
47,6,West St & Chambers St,40.71754834,-74.01322069,6578,4
48,6,West St & Chambers St,40.71754834,-74.01322069,6183,5
49,6,12 Ave & W 40 St,40.76087502,-74.00277668,6137,6
50,6,E 17 St & Broadway,40.73704984,-73.99009296,6061,7
51,6,E 47 St & Park Ave,40.75510267,-73.97498696,5188,8
52,6,W 21 St & 6 Ave,40.74173969,-73.99415556,5177,9
53,6,W 52 St & 5 Ave,40.75992262,-73.97648516,5169,10
54,7,Pershing Square North,40.751873,-73.977706,7350,1
55,7,Pershing Square North,40.751873,-73.977706,6890,2
56,7,Broadway & E 22 St,40.7403432,-73.98955109,6379,3
57,7,12 Ave & W 40 St,40.76087502,-74.00277668,5908,4
58,7,E 17 St & Broadway,40.73704984,-73.99009296,5464,5
59,7,West St & Chambers St,40.71754834,-74.01322069,5452,6
60,7,West St & Chambers St,40.71754834,-74.01322069,5173,7
61,7,W 21 St & 6 Ave,40.74173969,-73.99415556,4814,8
62,7,W 20 St & 11 Ave,40.746745,-74.007756,4678,9
63,7,E 47 St & Park Ave,40.75510267,-73.97498696,4614,10
64,1,Pershing Square North,40.751873,-73.977706,3501,1
65,1,Pershing Square North,40.751873,-73.977706,3417,2
66,1,W 41 St & 8 Ave,40.75640548,-73.9900262,2492,3
67,1,W 21 St & 6 Ave,40.74173969,-73.99415556,2270,4
68,1,Lafayette St & E 8 St,40.73028666,-73.9907647,2173,5
69,1,E 17 St & Broadway,40.73704984,-73.99009296,2101,6
70,1,8 Ave & W 33 St,40.751551,-73.993934,1972,7
71,1,W 33 St & 7 Ave,40.75019995,-73.99093085,1857,8
72,1,Broadway & E 22 St,40.7403432,-73.98955109,1830,9
73,1,Broadway & E 14 St,40.73454567,-73.99074142,1785,10
74,4,Pershing Square North,40.751873,-73.977706,6408,1
75,4,Pershing Square North,40.751873,-73.977706,6237,2
76,4,Broadway & E 22 St,40.7403432,-73.98955109,4885,3
77,4,West St & Chambers St,40.71754834,-74.01322069,4457,4
78,4,E 17 St & Broadway,40.73704984,-73.99009296,4396,5
79,4,West St & Chambers St,40.71754834,-74.01322069,4159,6
80,4,W 21 St & 6 Ave,40.74173969,-73.99415556,3960,7
81,4,12 Ave & W 40 St,40.76087502,-74.00277668,3895,8
82,4,W 41 St & 8 Ave,40.75640548,-73.9900262,3845,9
83,4,W 52 St & 5 Ave,40.75992262,-73.97648516,3705,10
84,9,Pershing Square North,40.751873,-73.977706,8877,1
85,9,Pershing Square North,40.751873,-73.977706,8414,2
86,9,West St & Chambers St,40.71754834,-74.01322069,7091,3
87,9,Broadway & E 22 St,40.7403432,-73.98955109,6807,4
88,9,12 Ave & W 40 St,40.76087502,-74.00277668,6512,5
89,9,W 52 St & 5 Ave,40.75992262,-73.97648516,6378,6
90,9,West St & Chambers St,40.71754834,-74.01322069,6169,7
91,9,E 17 St & Broadway,40.73704984,-73.99009296,6125,8
92,9,Cooper Square & E 7 St,40.72923649910006,-73.99086803197861,5759,9
93,9,W 21 St & 6 Ave,40.74173969,-73.99415556,5376,10
94,2,Pershing Square North,40.751873,-73.977706,3470,1
95,2,Pershing Square North,40.751873,-73.977706,3350,2
96,2,W 41 St & 8 Ave,40.75640548,-73.9900262,2566,3
97,2,Lafayette St & E 8 St,40.73028666,-73.9907647,2354,4
98,2,W 21 St & 6 Ave,40.74173969,-73.99415556,2333,5
99,2,W 33 St & 7 Ave,40.75019995,-73.99093085,2139,6
100,2,E 17 St & Broadway,40.73704984,-73.99009296,2079,7
101,2,Broadway & E 22 St,40.7403432,-73.98955109,2051,8
102,2,8 Ave & W 33 St,40.751551,-73.993934,1987,9
103,2,W 21 St & 6 Ave,40.74173969,-73.99415556,1928,10
104,8,Pershing Square North,40.751873,-73.977706,8536,1
105,8,Pershing Square North,40.751873,-73.977706,8124,2
106,8,Broadway & E 22 St,40.7403432,-73.98955109,7000,3
107,8,12 Ave & W 40 St,40.76087502,-74.00277668,6855,4
108,8,West St & Chambers St,40.71754834,-74.01322069,6439,5
109,8,E 17 St & Broadway,40.73704984,-73.99009296,6080,6
110,8,West St & Chambers St,40.71754834,-74.01322069,5991,7
111,8,E 47 St & Park Ave,40.75510267,-73.97498696,5981,8
112,8,W 52 St & 5 Ave,40.75992262,-73.97648516,5813,9
113,8,W 41 St & 8 Ave,40.75640548,-73.9900262,5504,10
